,date,pressure_msl,dp_diff_3h,dp_range_3h,dp_diff_6h,dp_range_6h,dp_diff_12h,dp_range_12h,risk_3h,risk_6h,risk_12h
56,2026-02-02 16:00:00+00:00,1016.1,1.3000000000000682,1.0,1.8999999999999773,1.6000000000000227,3.3999999999999773,3.300000000000068,none,none,none
57,2026-02-02 17:00:00+00:00,1016.5,1.3999999999999773,0.8999999999999773,2.0,1.8999999999999773,3.7000000000000455,3.6000000000000227,none,none,none
58,2026-02-02 18:00:00+00:00,1016.7,1.1000000000000227,0.6000000000000227,2.1000000000000227,1.900000000000091,3.800000000000068,3.5,none,none,none
59,2026-02-02 19:00:00+00:00,1017.0,0.8999999999999773,0.5,2.2000000000000455,1.8999999999999773,3.7999999999999545,3.5,none,none,none
60,2026-02-02 20:00:00+00:00,1017.3,0.7999999999999545,0.599999999999909,2.199999999999932,1.6999999999999318,3.7999999999999545,3.3999999999999773,none,none,none
61,2026-02-02 21:00:00+00:00,1017.8,1.099999999999909,0.7999999999999545,2.199999999999932,1.6999999999999318,3.8999999999999773,3.599999999999909,none,none,none
62,2026-02-02 22:00:00+00:00,1018.0,1.0,0.7000000000000455,1.8999999999999773,1.5,3.7999999999999545,3.5,none,none,none
63,2026-02-02 23:00:00+00:00,1018.4,1.1000000000000227,0.6000000000000227,1.8999999999999773,1.6999999999999318,3.8999999999999773,3.7999999999999545,none,none,none
64,2026-02-03 00:00:00+00:00,1018.5,0.7000000000000455,0.5,1.7999999999999545,1.5,3.8999999999999773,3.7000000000000455,none,none,none
65,2026-02-03 01:00:00+00:00,1018.8,0.7999999999999545,0.39999999999997726,1.7999999999999545,1.5,4.0,3.699999999999932,none,none,none
66,2026-02-03 02:00:00+00:00,1018.7,0.3000000000000682,0.2999999999999545,1.400000000000091,1.0,3.6000000000000227,3.199999999999932,none,none,none
67,2026-02-03 03:00:00+00:00,1017.8,-0.7000000000000455,1.0,0.0,1.0,2.199999999999932,2.699999999999932,none,none,none
68,2026-02-03 04:00:00+00:00,1017.2,-1.599999999999909,1.5,-0.7999999999999545,1.599999999999909,1.1000000000000227,2.2999999999999545,none,none,none
69,2026-02-03 05:00:00+00:00,1017.0,-1.7000000000000455,0.7999999999999545,-1.3999999999999773,1.7999999999999545,0.5,2.099999999999909,none,none,none
70,2026-02-03 06:00:00+00:00,1016.7,-1.099999999999909,0.5,-1.7999999999999545,2.099999999999909,0.0,2.099999999999909,none,none,none
71,2026-02-03 07:00:00+00:00,1016.8,-0.40000000000009095,0.2999999999999545,-2.0,2.0,-0.20000000000004547,2.099999999999909,none,none,none
72,2026-02-03 08:00:00+00:00,1017.2,0.20000000000004547,0.5,-1.5,1.099999999999909,-0.09999999999990905,2.099999999999909,none,none,none
73,2026-02-03 09:00:00+00:00,1017.4,0.6999999999999318,0.6000000000000227,-0.39999999999997726,0.6999999999999318,-0.39999999999997726,2.099999999999909,none,none,none
74,2026-02-03 10:00:00+00:00,1017.3,0.5,0.1999999999999318,0.09999999999990905,0.6999999999999318,-0.7000000000000455,2.099999999999909,none,none,none
75,2026-02-03 11:00:00+00:00,1017.1,-0.10000000000002274,0.2999999999999545,0.10000000000002274,0.6999999999999318,-1.2999999999999545,2.099999999999909,none,none,none
76,2026-02-03 12:00:00+00:00,1016.9,-0.5,0.39999999999997726,0.1999999999999318,0.6000000000000227,-1.6000000000000227,2.099999999999909,none,none,none
77,2026-02-03 13:00:00+00:00,1016.9,-0.39999999999997726,0.20000000000004547,0.10000000000002274,0.5,-1.8999999999999773,2.0,none,none,none
78,2026-02-03 14:00:00+00:00,1016.9,-0.20000000000004547,0.0,-0.3000000000000682,0.5,-1.8000000000000682,1.099999999999909,none,none,none
79,2026-02-03 15:00:00+00:00,1016.8,-0.10000000000002274,0.10000000000002274,-0.6000000000000227,0.5,-1.0,0.6999999999999318,none,none,none
80,2026-02-03 16:00:00+00:00,1016.6,-0.2999999999999545,0.2999999999999545,-0.6999999999999318,0.5,-0.6000000000000227,0.7999999999999545,none,none,none
81,2026-02-03 17:00:00+00:00,1016.3,-0.6000000000000227,0.5,-0.8000000000000682,0.6000000000000227,-0.7000000000000455,1.1000000000000227,none,none,none
82,2026-02-03 18:00:00+00:00,1016.1,-0.6999999999999318,0.5,-0.7999999999999545,0.7999999999999545,-0.6000000000000227,1.2999999999999545,none,none,none
83,2026-02-03 19:00:00+00:00,1015.9,-0.7000000000000455,0.39999999999997726,-1.0,1.0,-0.8999999999999773,1.5,none,none,none
84,2026-02-03 20:00:00+00:00,1015.8,-0.5,0.3000000000000682,-1.1000000000000227,1.0,-1.400000000000091,1.6000000000000227,none,none,none
85,2026-02-03 21:00:00+00:00,1015.7,-0.39999999999997726,0.1999999999999318,-1.099999999999909,0.8999999999999773,-1.6999999999999318,1.599999999999909,none,none,none
86,2026-02-03 22:00:00+00:00,1015.8,-0.10000000000002274,0.09999999999990905,-0.8000000000000682,0.599999999999909,-1.5,1.3999999999999773,none,none,none
87,2026-02-03 23:00:00+00:00,1015.9,0.10000000000002274,0.1999999999999318,-0.39999999999997726,0.39999999999997726,-1.2000000000000455,1.1999999999999318,none,none,none
88,2026-02-04 00:00:00+00:00,1015.8,0.09999999999990905,0.10000000000002274,-0.3000000000000682,0.1999999999999318,-1.1000000000000227,1.1999999999999318,none,none,none
89,2026-02-04 01:00:00+00:00,1015.4,-0.39999999999997726,0.5,-0.5,0.5,-1.5,1.5,none,none,none
90,2026-02-04 02:00:00+00:00,1014.8,-1.1000000000000227,1.0,-1.0,1.1000000000000227,-2.1000000000000227,2.0,none,none,none
91,2026-02-04 03:00:00+00:00,1014.3,-1.5,1.1000000000000227,-1.400000000000091,1.6000000000000227,-2.5,2.300000000000068,none,none,none
92,2026-02-04 04:00:00+00:00,1014.0,-1.3999999999999773,0.7999999999999545,-1.7999999999999545,1.8999999999999773,-2.6000000000000227,2.2999999999999545,none,none,none
93,2026-02-04 05:00:00+00:00,1013.8,-1.0,0.5,-2.1000000000000227,2.0,-2.5,2.300000000000068,none,none,none
94,2026-02-04 06:00:00+00:00,1013.7,-0.599999999999909,0.2999999999999545,-2.099999999999909,1.6999999999999318,-2.3999999999999773,2.199999999999932,none,none,none
95,2026-02-04 07:00:00+00:00,1013.8,-0.20000000000004547,0.09999999999990905,-1.6000000000000227,1.099999999999909,-2.1000000000000227,2.199999999999932,none,none,none
96,2026-02-04 08:00:00+00:00,1014.0,0.20000000000004547,0.2999999999999545,-0.7999999999999545,0.599999999999909,-1.7999999999999545,2.199999999999932,none,none,none
97,2026-02-04 09:00:00+00:00,1014.2,0.5,0.40000000000009095,-0.09999999999990905,0.5,-1.5,2.199999999999932,none,none,none
98,2026-02-04 10:00:00+00:00,1014.2,0.40000000000009095,0.20000000000004547,0.20000000000004547,0.5,-1.599999999999909,2.199999999999932,none,none,none
99,2026-02-04 11:00:00+00:00,1014.2,0.20000000000004547,0.0,0.40000000000009095,0.5,-1.6999999999999318,2.099999999999909,none,none,none
100,2026-02-04 12:00:00+00:00,1014.2,0.0,0.0,0.5,0.40000000000009095,-1.599999999999909,1.6999999999999318,none,none,none
101,2026-02-04 13:00:00+00:00,1014.1,-0.10000000000002274,0.10000000000002274,0.3000000000000682,0.20000000000004547,-1.2999999999999545,1.099999999999909,none,none,none
102,2026-02-04 14:00:00+00:00,1014.0,-0.20000000000004547,0.20000000000004547,0.0,0.20000000000004547,-0.7999999999999545,0.599999999999909,none,none,none
103,2026-02-04 15:00:00+00:00,1013.9,-0.3000000000000682,0.20000000000004547,-0.3000000000000682,0.3000000000000682,-0.39999999999997726,0.5,none,none,none
104,2026-02-04 16:00:00+00:00,1013.9,-0.20000000000004547,0.10000000000002274,-0.3000000000000682,0.3000000000000682,-0.10000000000002274,0.5,none,none,none
105,2026-02-04 17:00:00+00:00,1014.0,0.0,0.10000000000002274,-0.20000000000004547,0.3000000000000682,0.20000000000004547,0.5,none,none,none
106,2026-02-04 18:00:00+00:00,1014.1,0.20000000000004547,0.20000000000004547,-0.10000000000002274,0.20000000000004547,0.39999999999997726,0.40000000000009095,none,none,none
107,2026-02-04 19:00:00+00:00,1014.2,0.3000000000000682,0.20000000000004547,0.10000000000002274,0.3000000000000682,0.40000000000009095,0.3000000000000682,none,none,none
108,2026-02-04 20:00:00+00:00,1014.3,0.2999999999999545,0.1999999999999318,0.2999999999999545,0.39999999999997726,0.2999999999999545,0.39999999999997726,none,none,none
109,2026-02-04 21:00:00+00:00,1014.4,0.2999999999999545,0.1999999999999318,0.5,0.5,0.1999999999999318,0.5,none,none,none
110,2026-02-04 22:00:00+00:00,1014.4,0.1999999999999318,0.10000000000002274,0.5,0.39999999999997726,0.1999999999999318,0.5,none,none,none
111,2026-02-04 23:00:00+00:00,1014.3,0.0,0.10000000000002274,0.2999999999999545,0.2999999999999545,0.09999999999990905,0.5,none,none,none
112,2026-02-05 00:00:00+00:00,1014.1,-0.2999999999999545,0.2999999999999545,0.0,0.2999999999999545,-0.10000000000002274,0.5,none,none,none
113,2026-02-05 01:00:00+00:00,1013.7,-0.6999999999999318,0.599999999999909,-0.5,0.6999999999999318,-0.39999999999997726,0.6999999999999318,none,none,none
